,Protein.IDs,theo.peptides,Mol..weight..kDa.,REF_1,REF_3,REF_4,Temp36_1,Temp36_2,Temp33_1,Osmo0.4_1,Osmo0.4_2,Osmo0.4_3,Osmo0.2_1_1,Osmo0.2_1_2,Osmo0.2_2,Osmo0.6_1,Osmo0.6_2,Osmo0.6_3,EtOH20_1,EtOH60_1,EtOH20_2,EtOH20_3,EtOH60_2,EtOH40_1,EtOH40_2,EtOH40_3,EtOH60_3,Temp33_4,Temp33_5,Temp38_1,Temp38_2,Temp38_3,Temp36_5,Osmo0.8_1,Osmo1.3_1,Osmo1.3_2,Osmo1.3_3,Osmo1.4_1,Osmo0.8_2,Osmo0.8_3,Osmo1.0_2,Osmo1.0_1,Osmo1.2_2,Osmo1.2_2.1,Osmo1.2_3
337,P14906,25.0006075777092,75.344,0.000196317938115686,0.000151352645791676,0.000136314496824521,0.000133816086829278,0.000196680774836891,0.000144179377376988,0.000167572208195287,0.000216055988527044,0.000153264062145736,0.000207713049153985,0.000206931339780872,0.000185989582375293,0.000140915219634883,0.000149557798729879,0.000159069921859893,0.000136373008678116,0.000218609942977583,0.000144266589371974,0.000103978907207493,0.000211814680516403,0.000231800777149468,0.000162217961727187,0.000157578856138902,0.000283312030664869,0.000138583355135303,9.39917438192149e-05,0.000139691362046833,0.000162904789313969,0.000165212504105607,0.000148891317186348,0.000131331433450364,0.000101762857016218,0.00032399864900098,0.000210414087190809,0.000210937469813672,0.00016348845929142,0.00016564389850539,0.000155719738200136,0.000274757329362684,0.00031880578602484,0.000102151354781549,0.00019950551646867
338,P14907,38.0009144648748,86.515,3.22335243741879e-05,3.54589522920414e-05,3.88279847918635e-05,5.69186874427903e-05,3.36798024638232e-05,3.43300059878576e-05,4.46316730629202e-05,2.51656266969867e-05,1.66637937028157e-05,2.86618132279805e-05,1.55171119890642e-05,1.84492977723449e-05,4.60315872047942e-05,3.46710139253925e-05,2.21506944363342e-05,2.81840957650454e-05,5.11712163227858e-05,9.32733432332284e-06,1.59373919461168e-05,4.45032107408264e-05,5.05927846763582e-05,1.73042144440624e-05,5.57407247590628e-06,4.77550955044728e-05,1.28498209102644e-05,1.62493344968143e-05,3.13031480552816e-05,3.60174150969571e-05,9.49396346239545e-06,1.67172630470633e-05,5.74758903334399e-05,5.36506140750729e-05,4.10522842979318e-05,3.37522147783698e-05,5.44242830085226e-05,1.74264250449819e-05,5.28387710408104e-05,1.08514665379656e-05,6.46582093359533e-05,4.53894686650977e-05,1.46115808758254e-05,2.05884830641501e-05
339,P14908,17.0005584752195,39.726,1.01724146889112e-05,1.17002157849364e-05,1.11884319101334e-05,1.1080202556723e-05,9.03224112710538e-06,1.22495669431753e-05,0,2.35105716669766e-05,1.14905955268493e-05,1.36693072591785e-06,1.25077959131142e-05,9.66765895368789e-06,7.80129842190925e-06,1.06750573720837e-05,1.04162771263396e-05,6.43228750108618e-06,8.20716373022988e-06,1.34500299428088e-05,6.04111629189063e-06,1.94609681980076e-05,2.45066209961638e-05,1.78488989582291e-05,9.85202503472022e-06,1.09714557943195e-05,5.43621489272151e-06,1.60453107080958e-05,1.82828267847868e-05,2.37230597984353e-05,1.05976955946169e-05,7.09796717480844e-06,6.21906901976709e-06,6.98177796991844e-06,1.21032729963923e-05,0,1.29122656676569e-05,0,2.08030626329916e-06,0,2.07254297983488e-06,2.46204655060903e-06,1.50459565975506e-06,0
340,P14922,20.9999567991014,107.2,0.000120997305342573,9.7390141002553e-05,6.2394540022537e-05,6.70312598816792e-05,7.38961555645828e-05,9.33910749171293e-05,9.32613986362333e-05,0.000110445481800345,0.00016856567651047,9.51674586375882e-05,0.00011987827439163,4.72640104464022e-05,5.93366170281427e-05,4.59348534481695e-05,0.000159754748178111,0.000133923715717488,0.000128333746009898,0.000148665725414564,8.80780842571593e-05,0.000112044851845087,0.000258136081315358,5.2910932046983e-05,0.000193175805463414,0.000104907192283951,7.31161600321724e-05,3.47772207728222e-05,8.49022309672939e-05,8.68107934477635e-05,4.79312370674737e-05,6.53584755834649e-05,8.6809765696966e-05,7.85909771818307e-05,6.55268320289933e-05,7.30832281817994e-05,1.91251211161412e-05,2.68690871564804e-05,6.81235062194121e-05,3.49724714492251e-05,4.83755499188007e-05,6.9358232465575e-05,2.35237235481507e-05,5.01704985548699e-06
341,P15019,16.9999512860483,37.036,0.002980177463621,0.00260632812432978,0.0024536519837518,0.00231403809818076,0.00271348586523893,0.00248594073579579,0.00234930382742167,0.00218325183683188,0.00307141312770502,0.00235490163170246,0.00232197897520896,0.00241245752113736,0.00255527400640109,0.00259927773716825,0.00238078961678313,0.00178353394639303,0.00333641066502163,0.00157521950767481,0.00182332442401971,0.00274051926120275,0.00242131928146935,0.00197142522787943,0.00210455277183426,0.00340937521178323,0.00267597660446325,0.00249467783005213,0.00128998393492234,0.00170640791444659,0.00170578230784671,0.00239348917607535,0.00293070104224644,0.00221874500668422,0.00383502298361675,0.001853829137402,0.00270682520713563,0.00806267978960228,0.00218030368835873,0.00309577514238576,0.00224895781768498,0.00377960249457798,0.00427416995394258,0.00383483037218477
342,P15108,32.9686467435201,80.899,0.00791396739455135,0.00758300887044624,0.00823905501162889,0.0119765412429304,0.0101060239520054,0.00935537698745739,0.00873405287110852,0.00780403311304622,0.00719551754495316,0.00825043197947533,0.00818290482209169,0.0088758993207167,0.00919135789443552,0.00941472853697322,0.00852532840754493,0.00745213684682696,0.009685902299635,0.00672985833029951,0.00661730433639685,0.00821088198870181,0.00691227560571495,0.00763389927664794,0.00654418568785441,0.00833257715370831,0.00949060941153081,0.00924016503425199,0.0155937437426169,0.0140992114520549,0.0182974369728269,0.0108778841071406,0.0100629580634556,0.00971922111837536,0.0102385966484914,0.00854768397616761,0.00827717297544365,0.00869997178725491,0.0101696171049939,0.00819622161823458,0.0100947560803019,0.0110556566662601,0.00844005001378635,0.00784304442450955
344,P15180,24.9990815576782,67.958,0.000879159831511752,0.000879638528373405,0.000950593140151074,0.000841472286207679,0.000853774501185557,0.000870884404511909,0.00108111012533699,0.00116651059924981,0.00108896461641929,0.000910768876256729,0.00080329003986152,0.00106245912742301,0.00111193163116096,0.000971692909047991,0.00120132718205455,0.000836817734374266,0.000717892373671783,0.000908460368474174,0.000779444436170823,0.000558650458352262,0.000827475070292675,0.000517069505322439,0.000796160743003706,0.00085070886557811,0.00125648285872491,0.00131571165013996,0.000972136482909429,0.000708341111676443,0.00106890668523434,0.00135197958728604,0.00122371362520803,0.000851856560410591,0.00104004777424101,0.000681286832044573,0.00117834500219763,0.00145277641538997,0.00124239430632306,0.00153875993814305,0.000979924518529773,0.00104395687071378,0.00120859230146943,0.00168131864024865
347,P15303,15.9996287358456,85.384,0.000440665715994763,0.000452025356081628,0.000265006382106861,0.000256912812752194,0.000403252135028853,0.000328522591693073,0.000367494969980107,0.000263665939748801,0.000330461390080324,0.000402568745740353,0.000156230636314341,0.000276418021255331,0.000370585108353288,0.000277302231636024,0.000402374522904842,0.000352093540869623,0.000498704881167556,0.000339171923824645,0.000243679561642849,0.000346590391759204,0.000499738174030175,0.000422424901097094,0.000269644303750833,0.000587404764440516,0.000352389941141358,0.000248306029432009,0.000399341503123388,0.000280341635921617,0.000384848796759413,0.000321318549350957,0.000154929133133221,0.000266889218328869,0.000367046176754262,0.000248491625711166,0.000225134856261925,0.000604119246782442,0.00022286377074057,0.000350948069228601,0.000243269561397599,0.000505116233203926,0.000863780726892009,0.00103727412580835
348,P15424,30.9992739753152,76.268,0.000130784929822793,0.000131454931143612,0.000117002661754559,0.000102199457959769,7.09275712706268e-05,6.67083857106451e-05,0.000104686028237028,0.000147359332538952,0.000201637113956997,0.000120573560070026,8.4148131016632e-05,0.000105905104518076,0.000104407666107887,0.000103576541637687,0.000120981756711015,8.96854544923375e-05,0.000231317939002729,0.000127352732075411,8.44323050515096e-05,0.000296943073407725,0.000156101101846442,0.000221400996238791,0.000154434327891249,0.00018883411618744,5.04088925224657e-05,0.000104561439328082,0.000130111317565764,0.000193693199829373,0.000157536020655377,6.76660358294818e-05,0.000240172411091785,0.000191715462133406,0.000223213119460905,0.00018249699424415,0.000120095240719282,0.000203138845145993,0.000215653265458722,0.000298086324352484,0.00025169038937831,0.000236405592160175,0.000171818651125524,0.000134328176552228
350,P15454,10,20.637,0.000305416972852634,0.000257938074141293,0.000307454473710229,0.00036063007826764,0.000386796596323792,0.000384440821724886,0.000232945436780952,0.000397693925259639,0.000300999950507371,0.000265099146532,0.000321734975739154,0.000289559317989116,0.000238518528512697,0.000299579589266389,0.000205563965479518,0.000262127311195534,0.00026717172263054,0.000299483927085967,0.000351572841108394,0.000297902228537242,0.000407123585190776,0.000361214660130139,0.000374457388118833,0.000299319536108434,0.000303428465891021,0.000317697370996461,0.000335982017004625,0.000323996295215898,0.000383820377553845,0.000342698848983335,0.000233030162457851,0.000215701720097412,0.000262773530934375,0.000158083902940467,0.000197989082855503,0.000396140624381355,0.000190894771655173,0.000287757126945144,0.000257105397304495,0.000187504637577325,0.000304360545828012,0.000241405037822069
352,P15565-2;P15565,23.9997329505625,62.183,5.46211407134156e-05,4.33894846960938e-05,4.70275246493338e-05,4.90202833279862e-05,4.48899119508943e-05,3.6673539145636e-05,6.70938219156952e-05,3.51760209582066e-05,4.23035143356539e-05,6.08583099714415e-05,5.72089263717364e-05,0.000327990006540006,7.03706485623262e-05,5.36735933312384e-05,3.4970064083908e-05,2.94757799575984e-05,5.53604727933e-05,3.38806051159822e-05,3.54907865556161e-05,5.98901396754392e-05,5.14361428071856e-05,4.10526612199847e-05,3.81957077300775e-05,5.68297521003674e-05,2.74285521008797e-05,4.32237400930599e-05,6.38248062038641e-05,7.30722639526977e-05,5.32135284537136e-05,3.73437848026338e-05,0.000108819727025107,6.3117898703784e-05,4.79189586163451e-05,6.09439902631688e-05,5.11036510626385e-05,5.29360939254459e-05,6.66618095115068e-05,6.76190006627105e-05,6.47718074832029e-05,0.000120516071291177,4.62941568073292e-05,0.000108540301484154
353,P15624,20.9998946845803,67.364,0.000569841866616633,0.000465144252549581,0.000513565331258133,0.000622712715559514,0.000505603107965125,0.000535739793236825,0.000667495037811227,0.000578048712681978,0.000629993535616764,0.000628063124329628,0.000556511959757116,0.000545004814390445,0.000593475932395808,0.000575257118703808,0.000595983213058286,0.000544186496972738,0.000838107087272534,0.000382818296677438,0.000510183601452235,0.00084389250162992,0.000622278744017917,0.000541977401329826,0.000628205628063258,0.000912042048644849,0.000708859851913748,0.000490119269429236,0.000675772819646343,0.000661828505048928,0.000734981109187019,0.000545356652373753,0.000629052820618119,0.000665523584031288,0.000736284456974529,0.000679271334219372,0.000795661403078932,0.000458160195473974,0.000546755065656371,0.000616475439490848,0.000632540071082542,0.000745004244745693,0.000618730624115025,0.000464221632064475
354,P15625,25.0004040142859,57.511,0.000388991527658264,0.000493469426032064,0.00045637748865077,0.00058012601462561,0.000615518171801715,0.000488097463249625,0.00049397435271028,0.000350411918131336,0.000486535545251551,0.000409547071263878,0.000349580663607229,0.000381881490529089,0.000456803965263341,0.000517065662011024,0.000454756647732114,0.00040843094994427,0.00073950890144055,0.000441680218515295,0.000311917257833572,0.000586642273534271,0.000524965890265289,0.000484857963610016,0.000423061748458407,0.000553779143256878,0.00065018702496957,0.000506005054852236,0.000551692309000354,0.000504967559682268,0.000484638535542782,0.000423676768456223,0.00030421713399616,0.0005108921271931,0.000364878449287898,0.000219750195021452,0.00043285391419363,0.000182831754390469,0.000339783519801057,0.000446781240324069,0.000337620386916813,0.00031841682465874,0.000375050634856111,0.000423316016675308
355,P15646,12.000536576641,34.465,0.000609121185201316,0.00052906592439719,0.00056190160941676,0.00055907372640307,0.000664327555310193,0.000590651245341329,0.000542327824880955,0.000698797523806497,0.000778572387424451,0.000774033952587082,0.000933734474103863,0.000618093548443642,0.000708648931940337,0.000630612970297693,0.0004882380485373,0.000479940390976225,0.000639067529051128,0.000488674357041696,0.000438744279439319,0.000664091345539815,0.000686553559180172,0.000460989444267514,0.000542033275811206,0.00068902257186258,0.000752953787066117,0.000540588809733375,0.000657229576154773,0.00052323213144075,0.000584747884463316,0.00047943948492928,0.000526450972773174,0.000515870550087162,0.000464136287279459,0.000574308845901403,0.000589480000369363,0.000233376265098233,0.000642370938711721,0.000231244388632825,0.000523500484052667,0.000435334496000752,0.000135987514725631,0.00027222534033631
356,P15700,10,22.933,0.000137013099305653,0.000108714379268541,0.000116399450994183,0.000167801943815809,0.000151089607881133,0.000151796816948984,0.000159595977293038,0.000108778084900447,0.000144038025901379,0.000128737603356689,7.35004788691141e-05,0.000126232567206467,0.000132546854262393,0.000111482394432326,0.000143731183792482,0.000126444519497611,0.00014530420011265,0.00010981930322567,6.06648998456672e-05,0.000109532391777375,0.000115755621578653,0.000104152764279078,0.000122371270482487,9.28877692500418e-05,0.000199232245517005,0.000162607524866187,0.000250626432341607,0.000138876529795998,0.000200718219943448,0.000168677723851113,0.000111883225304064,0.000104320328631558,0.000129263396834321,4.0646625100921e-05,9.28094379913461e-05,0.000285438991701969,0.000158762541925155,0.000150644072848917,0.000132040286498036,9.68868520067714e-05,0.000221962560181928,0.000246067786347462
357,P15703,10,34.118,0.00142771110490184,0.00122712889013975,0.00115840073991686,0.00173271239082975,0.00119840984792025,0.00124291480325594,0.000912617725909797,0.00101681227215631,0.0009311581892092,0.000967747032819036,0.00145477678551228,0.000871612876412623,0.000944178754556084,0.000822342522925083,0.00076686920109991,0.00100273409323049,0.00122145724771204,0.00121007226242784,0.00102342358256037,0.00146463086518367,0.000978213307705554,0.00171388629459757,0.000883663102920057,0.0011822308951705,0.00119226875030633,0.000895121001881423,0.00153397812113617,0.00184971880859263,0.00132583044592445,0.00112326644401379,0.00122483428049031,0.00172735151904929,0.00157557077066268,0.00132670935488913,0.00258474146701216,0.0016396292398984,0.001569999331315,0.0010360713578865,0.00121649165704077,0.0012800952973146,0.00258669051754531,0.00286850577915442
358,P15705,28.9997502497502,66.264,0.00155153917263265,0.00181826862830134,0.00191338137794489,0.0028109880609819,0.00225798049221605,0.00153563452977579,0.00182047993826283,0.00172473998934189,0.00207591693066761,0.00164922807784646,0.00156541537629662,0.00177742732725105,0.0017663604228211,0.00151930688728,0.00162039692531348,0.00132542294450264,0.000976486000144592,0.000787820802786311,0.00101980466267137,0.000840902986933956,0.000637519424686756,0.000962500073368075,0.00068335564100438,0.00102989247816921,0.00195115456276717,0.00248151866007586,0.00228545618951957,0.00245166087888327,0.00223922552086066,0.00244239036366631,0.00131686928111281,0.000986205914956025,0.00107666347194889,0.000565193658533054,0.00111550529631049,0.00107290263550278,0.00105335973860913,0.000859736591936121,0.00126018988725616,0.00154289636372551,0.00072418459537079,0.00122858233667842
359,P15731,3.9999275152218,16.456,0.000280365660130957,0.000285996210976155,0.000280522675334246,0.000398654510363705,0.000403477812359462,0.000474341977904001,0.000397309810255025,0.000226540348083571,0.0002394089454989,0.000363780331278771,0.000293282023867209,0.000198336039080136,0.000281060106407785,0.000278892212833804,0.000312008754624153,0.000432840547705853,0.000509530135270012,0.000272496662477747,0.000307599237376881,0.000583973223252173,0.000530339927070361,0.000373468291971834,0.000265346638356552,0.000751126689515982,0.000686533491711103,0.000266956538085221,0.000486389991114143,0.000435468460973145,0.000413354463054437,0.000417551209155523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360,P15732,3.00003462244227,16.28,5.44943248873446e-05,4.8389283550497e-05,5.42232181484957e-05,0,4.00993213595295e-05,6.30279595882024e-05,6.08624016704657e-05,0,0,0,4.1994364013189e-05,0,0,3.89184606292836e-05,0,9.23426627015743e-05,3.94684784746829e-05,0,0,4.04349851954832e-05,9.09454792678016e-05,4.07770716210996e-05,0,0,4.87467623952798e-05,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
362,P15807,11.9998327199732,31.917,1.83311587505049e-05,2.87278656492343e-06,1.19288473204919e-05,3.62762042101797e-05,5.22105138870978e-05,4.68726157480755e-05,1.99877306837257e-05,1.49861474214513e-05,1.89741657960446e-05,3.49274963846886e-05,1.23614469701012e-05,1.415963242357e-05,1.17896618569684e-05,4.22676321466194e-05,4.54476911560782e-06,2.43079530705879e-05,2.55308358325403e-05,1.28387482973581e-05,1.80716229696321e-05,1.19559777684999e-05,1.66539228298504e-05,3.14770648446792e-06,6.48225251063904e-06,2.13240043353236e-05,3.69950268775426e-05,6.68960696547065e-05,1.18939902634699e-05,7.26528685228401e-06,2.28765371893185e-05,0,9.56585058969843e-06,3.47005943357641e-05,1.46087205164444e-05,2.4660806274904e-05,3.47477229703357e-05,5.84544658306155e-06,3.6176939868125e-05,1.72107819516525e-05,1.81204171889393e-05,3.88738688683311e-06,0,0
363,P15873,13.9998616363804,28.916,0.000233874612967292,0.000171150852308696,0.000184030346633236,0.000148493179486981,0.000167212970697896,0.00028191766990367,0.000169804255610645,0.000177540825468284,0.000129993116948597,0.000197801309321411,0.000174387852018547,0.000136783586792852,0.000177383176389266,0.000197151375955848,0.00013589679125483,0.000153535584264352,0.000197890895974564,0.000229294177869878,0.000223993557472281,0.00016212442457183,0.000128559403145226,0.000162160698905945,0.000188300179351021,0.000246401831997246,0.000182327254133551,0.000199440782705946,0.000193025350421539,0.00012644891275022,0.000129354241123368,0.000161822415656408,0.000233595601483227,0.00017257018672511,0.000149211185054927,0.0003968101336403,0.000219413744752794,0.000294278623278163,0.000294383827598016,9.35237123134538e-05,0.000159029062897079,0.000170775306290397,0.000117651772428683,0.000321685740728276
